text,timestamp
would rather not watch part,2026-01-18 15:09:52.746489
truth always hurt,2026-01-18 15:09:52.746492
timing different,2026-01-18 15:09:52.746495
im sorry but college kid really pissed lol,2026-01-18 15:09:52.746498
no need make sequel.,2026-01-18 15:09:52.746501
"ha ha ha! typical christian mental gymnastics belief arent threatened. enjoyed first one more, still liked one. tend enjoy if? moviesshows, alternate history.",2026-01-18 15:09:52.746504
dont know but 2 movie fav ...something possibility real scenario . great movies. always hoping second one found lol.,2026-01-18 15:09:52.746507
"1041 thought would rest movie shot 1 place like first, case university lecture, young diverse audience show generational cultural difference show perception thing changed 1997, like prevalent atheism, debate go there. used google every 5 second watching first movie, but used twice. wasted opportunity.",2026-01-18 15:09:52.746510
"ive rewatched 1st movie countless time but putting watching one due reviews, always making wrong decision life guess time ruin image great movie watching garbage",2026-01-18 15:09:52.746513
"hate critical, but dont bother.",2026-01-18 15:09:52.746515
christian shouldnt say bullshit,2026-01-18 15:09:52.746518
audio muffled films? boosted treble backed bass still muffle city.,2026-01-18 15:09:52.746521
"fbi agent immortal john spoke first movie. appears serial killer, perhaps name jack.",2026-01-18 15:09:52.746524
"would much interested watch movie coming back contact immortal met less opposite john, selfdestructive hedonist us knowledge immortality personal gain watch debate way live state humanity.",2026-01-18 15:09:52.746526
"well,they fucked woke diversity shit climate change hoax.if could unsee would.",2026-01-18 15:09:52.746529
"1st movie hit sky... dont make sequel, not gonna touch first one..",2026-01-18 15:09:52.746532
"people act like lifetime exciting last. experience different. try recreate one still differences. age people geography religious beliefs, even government bodies. earth school. learn lesson pas test. repeat grade. people spend majority life single lesson. one let go attachmentbaggage, evolve.",2026-01-18 15:09:52.746535
"ah god! young actor bad character written painfully poorly. know love film see sequel bad feel couldve done much better job writing around similar framework, characters, fact research provided. make possible sequel come close first one little. poorly done. hope wasnt crew everything well. dont even want know would take away love first one. look like college project movie young actor salary college credit scored c. not enough metaphor symbolisms. 2 dimensional characters. unnecessary kitriss show john chickmagnet. youd think writer 14000 year learnt better not break right disappears even need deep long relationship first place... not even 110th gripping sprinkled enigma, knowledge, curiosity, heart philosophy first one.",2026-01-18 15:09:52.746538
lmao tell director turned grumpy old man two movies.,2026-01-18 15:09:52.746540
lo mat al philip por loquito fantico religioso,2026-01-18 15:09:52.746543
"john talked end era, turning human healing like one, grey hair... look profesor talking apparently fbi agent, knew john, picture floor right side.... nice gesture john .",2026-01-18 15:09:52.746546
"good part movie fbi agent end, probably guy john mentioned first movie guy 1600. rest part 2 awful..",2026-01-18 15:09:52.746548
happened sandy?,2026-01-18 15:09:52.746551
3 .,2026-01-18 15:09:52.746554
"think end referencessets plot person john met 2007 film thought like him. third film could man killer. point possible man considers god simply doesnt care. hed similar habit tactic john, he even know based shared conversation. safety could benefit keep tab shadow john life nefarious deeds.",2026-01-18 15:09:52.746557
loved first one. sequel without doubt worst movie ever watched lmao,2026-01-18 15:09:52.746560
"movie good, but another horrible ending",2026-01-18 15:09:52.746564
juat finished first one again. left john end. this? murder her? dun dun dunnn,2026-01-18 15:09:52.746567
im confused john jesus guy. obviously john could lie also living time living different identity throughout could master art lying. phillip missed mind heck,2026-01-18 15:09:52.746570
idea behind kid dialogue terrible. absolutely terrible. first one way better shouldve stopped,2026-01-18 15:09:52.746573
liked it. john girlfriend expressing surprise leaving didnt really gel. 10 year told hed leave hed done dozen time before.,2026-01-18 15:09:52.746576
movie made angry... kid suck much... religious kid bad actor written character...,2026-01-18 15:09:52.746579
student woooooorst actor character ever written... asian hirl.and slut r bad,2026-01-18 15:09:52.746582
movie attack truth. lol,2026-01-18 15:09:52.746585
"broke house it, went little rail",2026-01-18 15:09:52.746588
"think fine sequel used dramatic approach cant imagine way could expand story original matching vibe without feeling rehashed. good exploration topic faith enlightenment. bit light compared original, dont think conflictdriven plot hindered it. but god sake, ending... point not samuel l jackson show ask join avengers? lmao",2026-01-18 15:09:52.746591
"love first bit, think it, man would think become, new generation today even baffled, desensitized manner thing eg porn, gore war, 100 years?",2026-01-18 15:09:52.746594
not great follow but liked watching it. ending seemed uncertain direction. immortal identity changing serial killer nod start trek wolf fold episode.,2026-01-18 15:09:52.746598
kid nosy?,2026-01-18 15:09:52.746602
movie trash compared first,2026-01-18 15:09:52.746605
"okay, not great part 1. anyone else notice two star trek klingon actor films. warf.",2026-01-18 15:09:52.746608
come many star trek actor this???,2026-01-18 15:09:52.746611
"anyone didnt like wasnt like original. check sunset limited sam jackson agent k. two guy talking life morality, suicide. good!",2026-01-18 15:09:52.746614
"man earth 2. loved it! hooked way through. spoiler also, understanding mother earth. doesnt remember formative years, couldve millions. earth start dying modern pollution, he. first movie didnt care whether believed him. wondered was. clearly wasnt human, though fbi guy gave lucifer vibes. hope get another 10 year",2026-01-18 15:09:52.746617
"story man earth 1,,, hope thats reality",2026-01-18 15:09:52.746620
film dogshit,2026-01-18 15:09:52.746622
709 know mohammed married 6 year old girl consumated marriage 9. 50.,2026-01-18 15:09:52.746625
happened phillip,2026-01-18 15:09:52.746628
,2026-01-18 15:09:52.746631
"11520 scene closest first movie. discussion someone absolute awe despite knowing entire faith crumbling every word person utters. john oldman, first movie tied chair. way philip kneel eye wide open succumbing 14,000 year old man. everything scene crap.",2026-01-18 15:09:52.746633
ever example ruin masterpiece.,2026-01-18 15:09:52.746636
dont understand fbi agent thing confusing anyone.john mentioned met immortal part 1.,2026-01-18 15:09:52.746638
"christgod follower shooting person couldve jesus, not faith guided him, but disprove man could directly prof christgod follower worship death, death possible resurrection teaching becomes relevant, become real truth. bad nuestra seora de la santa muerte guise love fellow man, truth is, love death soul reunited precious christgod.",2026-01-18 15:09:52.746641
"man born caveman, thrall pure survivalism, immortal. man chose path peace love hundred not thousand year initial discovery immortality, could ruin faith? unless, youre admit entirety christgod faith worships, relies upon solely death apex faith, wouldnt ruin anything. believe rise again, live without birth, though...? could jesus live again, without birth, jesus dead? christgod worshipper worship death, sole root faith. one many reason ive rejected it. many good teachings, but focus end human life quite terrifying tbh.",2026-01-18 15:09:52.746644
,2026-01-18 15:09:52.746647
"wtf girl tryng fck john oldman stupid, look like someone writed prn version man earth",2026-01-18 15:09:52.746649
"thing first movie every character reacted like rational person would, disbelief but still doubt roaming head, feel like not case here. since made age, rational person would come conclusion since ive seen grow old discredit every came made. pull away immersion fact none intelectual academic analizes this. make harder believe unlike first one.",2026-01-18 15:09:52.746652
remember guy part 1 film john said met guy like around 1600s but didnt believe time but 200 year later saw train station never seen him. think end scene fbi agent guy. met 17th century. let know theory.,2026-01-18 15:09:52.746655
yeah.... thats right.... silent.... still.... leave no footprint.. keep no attachments... but keep head down...,2026-01-18 15:09:52.746658
"ready 3th work film like serie. great actor, longo make caracter again!",2026-01-18 15:09:52.746661
"movie disgrace original, awful disgusted even watched this.",2026-01-18 15:09:52.746665
annoying bunch students! guess people unusual story wisdom tied chair persecuted.,2026-01-18 15:09:52.746668
"halfway movie think crazy trying expose somebody thats alive 14,000 years. like bro obviously trying not identified,",2026-01-18 15:09:52.746671
